Volume,Period,Year_Midpoint,Registry,Sex,Age_Group,Age_Group_Sort,Cancer_Code,Cancer_Label,Cases,Population,Rate_per_100k
VIII,1993-1997,1995,Pune (Poona),Male,30-34,7,10,"Mouth, floor of",0,603600,0.0
VIII,1993-1997,1995,Pune (Poona),Male,35-39,8,10,"Mouth, floor of",1,576945,0.1733
VIII,1993-1997,1995,Pune (Poona),Male,40-44,9,10,"Mouth, floor of",1,483375,0.2069
VIII,1993-1997,1995,Pune (Poona),Male,45-49,10,10,"Mouth, floor of",4,355980,1.1237
VIII,1993-1997,1995,Pune (Poona),Male,50-54,11,10,"Mouth, floor of",7,243975,2.8691
VIII,1993-1997,1995,Pune (Poona),Male,55-59,12,10,"Mouth, floor of",0,145090,0.0
VIII,1993-1997,1995,Pune (Poona),Male,60-64,13,10,"Mouth, floor of",1,160220,0.6241
VIII,1993-1997,1995,Pune (Poona),Male,65-69,14,10,"Mouth, floor of",1,86120,1.1612
VIII,1993-1997,1995,Pune (Poona),Male,70-74,15,10,"Mouth, floor of",0,67385,0.0
VIII,1993-1997,1995,Pune (Poona),Male,75-79,16,10,"Mouth, floor of",0,29310,0.0
VIII,1993-1997,1995,Pune (Poona),Male,80-84,17,10,"Mouth, floor of",0,34520,0.0
VIII,1993-1997,1995,Pune (Poona),Male,85+,18,10,"Mouth, floor of",0,0,
VIII,1993-1997,1995,Pune (Poona),Male,0-4,1,11,"Mouth, palate",0,654595,0.0
VIII,1993-1997,1995,Pune (Poona),Male,5-9,2,11,"Mouth, palate",0,797660,0.0
VIII,1993-1997,1995,Pune (Poona),Male,10-14,3,11,"Mouth, palate",0,615965,0.0
VIII,1993-1997,1995,Pune (Poona),Male,15-19,4,11,"Mouth, palate",0,665315,0.0
VIII,1993-1997,1995,Pune (Poona),Male,20-24,5,11,"Mouth, palate",1,721845,0.1385
VIII,1993-1997,1995,Pune (Poona),Male,25-29,6,11,"Mouth, palate",0,658605,0.0
VIII,1993-1997,1995,Pune (Poona),Male,30-34,7,11,"Mouth, palate",1,603600,0.1657
VIII,1993-1997,1995,Pune (Poona),Male,35-39,8,11,"Mouth, palate",0,576945,0.0
VIII,1993-1997,1995,Pune (Poona),Male,40-44,9,11,"Mouth, palate",2,483375,0.4138
VIII,1993-1997,1995,Pune (Poona),Male,45-49,10,11,"Mouth, palate",3,355980,0.8427
VIII,1993-1997,1995,Pune (Poona),Male,50-54,11,11,"Mouth, palate",6,243975,2.4593
VIII,1993-1997,1995,Pune (Poona),Male,55-59,12,11,"Mouth, palate",1,145090,0.6892
VIII,1993-1997,1995,Pune (Poona),Male,60-64,13,11,"Mouth, palate",2,160220,1.2483
VIII,1993-1997,1995,Pune (Poona),Male,65-69,14,11,"Mouth, palate",3,86120,3.4835
VIII,1993-1997,1995,Pune (Poona),Male,70-74,15,11,"Mouth, palate",1,67385,1.484
VIII,1993-1997,1995,Pune (Poona),Male,75-79,16,11,"Mouth, palate",0,29310,0.0
VIII,1993-1997,1995,Pune (Poona),Male,80-84,17,11,"Mouth, palate",0,34520,0.0
VIII,1993-1997,1995,Pune (Poona),Male,85+,18,11,"Mouth, palate",1,0,
VIII,1993-1997,1995,Pune (Poona),Male,0-4,1,12,"Mouth, other and unspecified parts",0,654595,0.0
VIII,1993-1997,1995,Pune (Poona),Male,5-9,2,12,"Mouth, other and unspecified parts",0,797660,0.0
VIII,1993-1997,1995,Pune (Poona),Male,10-14,3,12,"Mouth, other and unspecified parts",0,615965,0.0
VIII,1993-1997,1995,Pune (Poona),Male,15-19,4,12,"Mouth, other and unspecified parts",1,665315,0.1503
VIII,1993-1997,1995,Pune (Poona),Male,20-24,5,12,"Mouth, other and unspecified parts",0,721845,0.0
VIII,1993-1997,1995,Pune (Poona),Male,25-29,6,12,"Mouth, other and unspecified parts",0,658605,0.0
VIII,1993-1997,1995,Pune (Poona),Male,30-34,7,12,"Mouth, other and unspecified parts",9,603600,1.4911
VIII,1993-1997,1995,Pune (Poona),Male,35-39,8,12,"Mouth, other and unspecified parts",13,576945,2.2532
VIII,1993-1997,1995,Pune (Poona),Male,40-44,9,12,"Mouth, other and unspecified parts",26,483375,5.3788
VIII,1993-1997,1995,Pune (Poona),Male,45-49,10,12,"Mouth, other and unspecified parts",32,355980,8.9893
VIII,1993-1997,1995,Pune (Poona),Male,50-54,11,12,"Mouth, other and unspecified parts",26,243975,10.6568
VIII,1993-1997,1995,Pune (Poona),Male,55-59,12,12,"Mouth, other and unspecified parts",43,145090,29.6368
VIII,1993-1997,1995,Pune (Poona),Male,60-64,13,12,"Mouth, other and unspecified parts",27,160220,16.8518
VIII,1993-1997,1995,Pune (Poona),Male,65-69,14,12,"Mouth, other and unspecified parts",20,86120,23.2234
VIII,1993-1997,1995,Pune (Poona),Male,70-74,15,12,"Mouth, other and unspecified parts",10,67385,14.8401
VIII,1993-1997,1995,Pune (Poona),Male,75-79,16,12,"Mouth, other and unspecified parts",4,29310,13.6472
VIII,1993-1997,1995,Pune (Poona),Male,80-84,17,12,"Mouth, other and unspecified parts",1,34520,2.8969
VIII,1993-1997,1995,Pune (Poona),Male,85+,18,12,"Mouth, other and unspecified parts",4,0,
VIII,1993-1997,1995,Pune (Poona),Male,0-4,1,13,Salivary glands,0,654595,0.0
VIII,1993-1997,1995,Pune (Poona),Male,5-9,2,13,Salivary glands,0,797660,0.0
VIII,1993-1997,1995,Pune (Poona),Male,10-14,3,13,Salivary glands,0,615965,0.0
VIII,1993-1997,1995,Pune (Poona),Male,15-19,4,13,Salivary glands,0,665315,0.0
VIII,1993-1997,1995,Pune (Poona),Male,20-24,5,13,Salivary glands,0,721845,0.0
VIII,1993-1997,1995,Pune (Poona),Male,25-29,6,13,Salivary glands,0,658605,0.0
VIII,1993-1997,1995,Pune (Poona),Male,30-34,7,13,Salivary glands,0,603600,0.0
VIII,1993-1997,1995,Pune (Poona),Male,35-39,8,13,Salivary glands,0,576945,0.0
VIII,1993-1997,1995,Pune (Poona),Male,40-44,9,13,Salivary glands,4,483375,0.8275
VIII,1993-1997,1995,Pune (Poona),Male,45-49,10,13,Salivary glands,6,355980,1.6855
VIII,1993-1997,1995,Pune (Poona),Male,50-54,11,13,Salivary glands,5,243975,2.0494
VIII,1993-1997,1995,Pune (Poona),Male,55-59,12,13,Salivary glands,4,145090,2.7569
VIII,1993-1997,1995,Pune (Poona),Male,60-64,13,13,Salivary glands,2,160220,1.2483
VIII,1993-1997,1995,Pune (Poona),Male,65-69,14,13,Salivary glands,1,86120,1.1612
VIII,1993-1997,1995,Pune (Poona),Male,70-74,15,13,Salivary glands,3,67385,4.452
VIII,1993-1997,1995,Pune (Poona),Male,75-79,16,13,Salivary glands,2,29310,6.8236
VIII,1993-1997,1995,Pune (Poona),Male,80-84,17,13,Salivary glands,1,34520,2.8969
VIII,1993-1997,1995,Pune (Poona),Male,85+,18,13,Salivary glands,0,0,
VIII,1993-1997,1995,Pune (Poona),Male,0-4,1,14,Parotid gland,0,654595,0.0
VIII,1993-1997,1995,Pune (Poona),Male,5-9,2,14,Parotid gland,0,797660,0.0
VIII,1993-1997,1995,Pune (Poona),Male,10-14,3,14,Parotid gland,0,615965,0.0
VIII,1993-1997,1995,Pune (Poona),Male,15-19,4,14,Parotid gland,0,665315,0.0
VIII,1993-1997,1995,Pune (Poona),Male,20-24,5,14,Parotid gland,0,721845,0.0
VIII,1993-1997,1995,Pune (Poona),Male,25-29,6,14,Parotid gland,0,658605,0.0
VIII,1993-1997,1995,Pune (Poona),Male,30-34,7,14,Parotid gland,0,603600,0.0
VIII,1993-1997,1995,Pune (Poona),Male,35-39,8,14,Parotid gland,0,576945,0.0
VIII,1993-1997,1995,Pune (Poona),Male,40-44,9,14,Parotid gland,4,483375,0.8275
VIII,1993-1997,1995,Pune (Poona),Male,45-49,10,14,Parotid gland,4,355980,1.1237
VIII,1993-1997,1995,Pune (Poona),Male,50-54,11,14,Parotid gland,3,243975,1.2296
VIII,1993-1997,1995,Pune (Poona),Male,55-59,12,14,Parotid gland,4,145090,2.7569
VIII,1993-1997,1995,Pune (Poona),Male,60-64,13,14,Parotid gland,2,160220,1.2483
VIII,1993-1997,1995,Pune (Poona),Male,65-69,14,14,Parotid gland,1,86120,1.1612
VIII,1993-1997,1995,Pune (Poona),Male,70-74,15,14,Parotid gland,1,67385,1.484
VIII,1993-1997,1995,Pune (Poona),Male,75-79,16,14,Parotid gland,1,29310,3.4118
VIII,1993-1997,1995,Pune (Poona),Male,80-84,17,14,Parotid gland,0,34520,0.0
VIII,1993-1997,1995,Pune (Poona),Male,85+,18,14,Parotid gland,0,0,
VIII,1993-1997,1995,Pune (Poona),Male,0-4,1,15,"Salivary glands, other and unspecified",0,654595,0.0
VIII,1993-1997,1995,Pune (Poona),Male,5-9,2,15,"Salivary glands, other and unspecified",0,797660,0.0
VIII,1993-1997,1995,Pune (Poona),Male,10-14,3,15,"Salivary glands, other and unspecified",0,615965,0.0
VIII,1993-1997,1995,Pune (Poona),Male,15-19,4,15,"Salivary glands, other and unspecified",0,665315,0.0
VIII,1993-1997,1995,Pune (Poona),Male,20-24,5,15,"Salivary glands, other and unspecified",0,721845,0.0
VIII,1993-1997,1995,Pune (Poona),Male,25-29,6,15,"Salivary glands, other and unspecified",0,658605,0.0
VIII,1993-1997,1995,Pune (Poona),Male,30-34,7,15,"Salivary glands, other and unspecified",0,603600,0.0
VIII,1993-1997,1995,Pune (Poona),Male,35-39,8,15,"Salivary glands, other and unspecified",0,576945,0.0
VIII,1993-1997,1995,Pune (Poona),Male,40-44,9,15,"Salivary glands, other and unspecified",0,483375,0.0
VIII,1993-1997,1995,Pune (Poona),Male,45-49,10,15,"Salivary glands, other and unspecified",2,355980,0.5618
VIII,1993-1997,1995,Pune (Poona),Male,50-54,11,15,"Salivary glands, other and unspecified",2,243975,0.8198
VIII,1993-1997,1995,Pune (Poona),Male,55-59,12,15,"Salivary glands, other and unspecified",0,145090,0.0
VIII,1993-1997,1995,Pune (Poona),Male,60-64,13,15,"Salivary glands, other and unspecified",0,160220,0.0
VIII,1993-1997,1995,Pune (Poona),Male,65-69,14,15,"Salivary glands, other and unspecified",0,86120,0.0
VIII,1993-1997,1995,Pune (Poona),Male,70-74,15,15,"Salivary glands, other and unspecified",2,67385,2.968
VIII,1993-1997,1995,Pune (Poona),Male,75-79,16,15,"Salivary glands, other and unspecified",1,29310,3.4118
VIII,1993-1997,1995,Pune (Poona),Male,80-84,17,15,"Salivary glands, other and unspecified",1,34520,2.8969
VIII,1993-1997,1995,Pune (Poona),Male,85+,18,15,"Salivary glands, other and unspecified",0,0,
