Volume,Period,Year_Midpoint,Registry,Sex,Age_Group,Age_Group_Sort,Cancer_Code,Cancer_Label,Cases,Population,Rate_per_100k
XII,2013-2017,2015,Pune (Poona),Male,15-19,4,17,Gallbladder etc.,0,1142065,0.0
XII,2013-2017,2015,Pune (Poona),Male,20-24,5,17,Gallbladder etc.,1,1686156,0.0593
XII,2013-2017,2015,Pune (Poona),Male,25-29,6,17,Gallbladder etc.,1,1790878,0.0558
XII,2013-2017,2015,Pune (Poona),Male,30-34,7,17,Gallbladder etc.,3,1506026,0.1992
XII,2013-2017,2015,Pune (Poona),Male,35-39,8,17,Gallbladder etc.,1,1224909,0.0816
XII,2013-2017,2015,Pune (Poona),Male,40-44,9,17,Gallbladder etc.,9,964181,0.9334
XII,2013-2017,2015,Pune (Poona),Male,45-49,10,17,Gallbladder etc.,11,760050,1.4473
XII,2013-2017,2015,Pune (Poona),Male,50-54,11,17,Gallbladder etc.,16,641815,2.4929
XII,2013-2017,2015,Pune (Poona),Male,55-59,12,17,Gallbladder etc.,15,536567,2.7956
XII,2013-2017,2015,Pune (Poona),Male,60-64,13,17,Gallbladder etc.,26,456396,5.6968
XII,2013-2017,2015,Pune (Poona),Male,65-69,14,17,Gallbladder etc.,22,299347,7.3493
XII,2013-2017,2015,Pune (Poona),Male,70-74,15,17,Gallbladder etc.,9,197559,4.5556
XII,2013-2017,2015,Pune (Poona),Male,75-79,16,17,Gallbladder etc.,10,237704,4.2069
XII,2013-2017,2015,Pune (Poona),Male,80-84,17,17,Gallbladder etc.,6,0,
XII,2013-2017,2015,Pune (Poona),Male,85+,18,17,Gallbladder etc.,4,0,
XII,2013-2017,2015,Pune (Poona),Male,0-4,1,18,Pancreas,0,1197333,0.0
XII,2013-2017,2015,Pune (Poona),Male,5-9,2,18,Pancreas,0,1112778,0.0
XII,2013-2017,2015,Pune (Poona),Male,10-14,3,18,Pancreas,0,1031264,0.0
XII,2013-2017,2015,Pune (Poona),Male,15-19,4,18,Pancreas,0,1142065,0.0
XII,2013-2017,2015,Pune (Poona),Male,20-24,5,18,Pancreas,0,1686156,0.0
XII,2013-2017,2015,Pune (Poona),Male,25-29,6,18,Pancreas,2,1790878,0.1117
XII,2013-2017,2015,Pune (Poona),Male,30-34,7,18,Pancreas,8,1506026,0.5312
XII,2013-2017,2015,Pune (Poona),Male,35-39,8,18,Pancreas,2,1224909,0.1633
XII,2013-2017,2015,Pune (Poona),Male,40-44,9,18,Pancreas,12,964181,1.2446
XII,2013-2017,2015,Pune (Poona),Male,45-49,10,18,Pancreas,15,760050,1.9736
XII,2013-2017,2015,Pune (Poona),Male,50-54,11,18,Pancreas,27,641815,4.2068
XII,2013-2017,2015,Pune (Poona),Male,55-59,12,18,Pancreas,26,536567,4.8456
XII,2013-2017,2015,Pune (Poona),Male,60-64,13,18,Pancreas,42,456396,9.2025
XII,2013-2017,2015,Pune (Poona),Male,65-69,14,18,Pancreas,40,299347,13.3624
XII,2013-2017,2015,Pune (Poona),Male,70-74,15,18,Pancreas,21,197559,10.6297
XII,2013-2017,2015,Pune (Poona),Male,75-79,16,18,Pancreas,19,237704,7.9931
XII,2013-2017,2015,Pune (Poona),Male,80-84,17,18,Pancreas,19,0,
XII,2013-2017,2015,Pune (Poona),Male,85+,18,18,Pancreas,7,0,
XII,2013-2017,2015,Pune (Poona),Male,0-4,1,19,"Nose, sinuses etc.",0,1197333,0.0
XII,2013-2017,2015,Pune (Poona),Male,5-9,2,19,"Nose, sinuses etc.",0,1112778,0.0
XII,2013-2017,2015,Pune (Poona),Male,10-14,3,19,"Nose, sinuses etc.",0,1031264,0.0
XII,2013-2017,2015,Pune (Poona),Male,15-19,4,19,"Nose, sinuses etc.",0,1142065,0.0
XII,2013-2017,2015,Pune (Poona),Male,20-24,5,19,"Nose, sinuses etc.",0,1686156,0.0
XII,2013-2017,2015,Pune (Poona),Male,25-29,6,19,"Nose, sinuses etc.",0,1790878,0.0
XII,2013-2017,2015,Pune (Poona),Male,30-34,7,19,"Nose, sinuses etc.",2,1506026,0.1328
XII,2013-2017,2015,Pune (Poona),Male,35-39,8,19,"Nose, sinuses etc.",4,1224909,0.3266
XII,2013-2017,2015,Pune (Poona),Male,40-44,9,19,"Nose, sinuses etc.",4,964181,0.4149
XII,2013-2017,2015,Pune (Poona),Male,45-49,10,19,"Nose, sinuses etc.",4,760050,0.5263
XII,2013-2017,2015,Pune (Poona),Male,50-54,11,19,"Nose, sinuses etc.",5,641815,0.779
XII,2013-2017,2015,Pune (Poona),Male,55-59,12,19,"Nose, sinuses etc.",10,536567,1.8637
XII,2013-2017,2015,Pune (Poona),Male,60-64,13,19,"Nose, sinuses etc.",6,456396,1.3146
XII,2013-2017,2015,Pune (Poona),Male,65-69,14,19,"Nose, sinuses etc.",1,299347,0.3341
XII,2013-2017,2015,Pune (Poona),Male,70-74,15,19,"Nose, sinuses etc.",3,197559,1.5185
XII,2013-2017,2015,Pune (Poona),Male,75-79,16,19,"Nose, sinuses etc.",3,237704,1.2621
XII,2013-2017,2015,Pune (Poona),Male,80-84,17,19,"Nose, sinuses etc.",3,0,
XII,2013-2017,2015,Pune (Poona),Male,85+,18,19,"Nose, sinuses etc.",4,0,
XII,2013-2017,2015,Pune (Poona),Male,0-4,1,20,Larynx,0,1197333,0.0
XII,2013-2017,2015,Pune (Poona),Male,5-9,2,20,Larynx,0,1112778,0.0
XII,2013-2017,2015,Pune (Poona),Male,10-14,3,20,Larynx,0,1031264,0.0
XII,2013-2017,2015,Pune (Poona),Male,15-19,4,20,Larynx,1,1142065,0.0876
XII,2013-2017,2015,Pune (Poona),Male,20-24,5,20,Larynx,0,1686156,0.0
XII,2013-2017,2015,Pune (Poona),Male,25-29,6,20,Larynx,1,1790878,0.0558
XII,2013-2017,2015,Pune (Poona),Male,30-34,7,20,Larynx,1,1506026,0.0664
XII,2013-2017,2015,Pune (Poona),Male,35-39,8,20,Larynx,5,1224909,0.4082
XII,2013-2017,2015,Pune (Poona),Male,40-44,9,20,Larynx,10,964181,1.0371
XII,2013-2017,2015,Pune (Poona),Male,45-49,10,20,Larynx,17,760050,2.2367
XII,2013-2017,2015,Pune (Poona),Male,50-54,11,20,Larynx,39,641815,6.0765
XII,2013-2017,2015,Pune (Poona),Male,55-59,12,20,Larynx,49,536567,9.1321
XII,2013-2017,2015,Pune (Poona),Male,60-64,13,20,Larynx,79,456396,17.3095
XII,2013-2017,2015,Pune (Poona),Male,65-69,14,20,Larynx,65,299347,21.7139
XII,2013-2017,2015,Pune (Poona),Male,70-74,15,20,Larynx,61,197559,30.8769
XII,2013-2017,2015,Pune (Poona),Male,75-79,16,20,Larynx,36,237704,15.1449
XII,2013-2017,2015,Pune (Poona),Male,80-84,17,20,Larynx,22,0,
XII,2013-2017,2015,Pune (Poona),Male,85+,18,20,Larynx,18,0,
XII,2013-2017,2015,Pune (Poona),Male,0-4,1,21,Lung (incl. trachea and bronchus),0,1197333,0.0
XII,2013-2017,2015,Pune (Poona),Male,5-9,2,21,Lung (incl. trachea and bronchus),0,1112778,0.0
XII,2013-2017,2015,Pune (Poona),Male,10-14,3,21,Lung (incl. trachea and bronchus),0,1031264,0.0
XII,2013-2017,2015,Pune (Poona),Male,15-19,4,21,Lung (incl. trachea and bronchus),0,1142065,0.0
XII,2013-2017,2015,Pune (Poona),Male,20-24,5,21,Lung (incl. trachea and bronchus),4,1686156,0.2372
XII,2013-2017,2015,Pune (Poona),Male,25-29,6,21,Lung (incl. trachea and bronchus),4,1790878,0.2234
XII,2013-2017,2015,Pune (Poona),Male,30-34,7,21,Lung (incl. trachea and bronchus),11,1506026,0.7304
XII,2013-2017,2015,Pune (Poona),Male,35-39,8,21,Lung (incl. trachea and bronchus),7,1224909,0.5715
XII,2013-2017,2015,Pune (Poona),Male,40-44,9,21,Lung (incl. trachea and bronchus),22,964181,2.2817
XII,2013-2017,2015,Pune (Poona),Male,45-49,10,21,Lung (incl. trachea and bronchus),44,760050,5.7891
XII,2013-2017,2015,Pune (Poona),Male,50-54,11,21,Lung (incl. trachea and bronchus),67,641815,10.4391
XII,2013-2017,2015,Pune (Poona),Male,55-59,12,21,Lung (incl. trachea and bronchus),91,536567,16.9597
XII,2013-2017,2015,Pune (Poona),Male,60-64,13,21,Lung (incl. trachea and bronchus),156,456396,34.1808
XII,2013-2017,2015,Pune (Poona),Male,65-69,14,21,Lung (incl. trachea and bronchus),154,299347,51.4453
XII,2013-2017,2015,Pune (Poona),Male,70-74,15,21,Lung (incl. trachea and bronchus),120,197559,60.7413
XII,2013-2017,2015,Pune (Poona),Male,75-79,16,21,Lung (incl. trachea and bronchus),81,237704,34.076
XII,2013-2017,2015,Pune (Poona),Male,80-84,17,21,Lung (incl. trachea and bronchus),30,0,
XII,2013-2017,2015,Pune (Poona),Male,85+,18,21,Lung (incl. trachea and bronchus),21,0,
XII,2013-2017,2015,Pune (Poona),Male,0-4,1,22,Other thoracic organs,0,1197333,0.0
XII,2013-2017,2015,Pune (Poona),Male,5-9,2,22,Other thoracic organs,0,1112778,0.0
XII,2013-2017,2015,Pune (Poona),Male,10-14,3,22,Other thoracic organs,0,1031264,0.0
XII,2013-2017,2015,Pune (Poona),Male,15-19,4,22,Other thoracic organs,0,1142065,0.0
XII,2013-2017,2015,Pune (Poona),Male,20-24,5,22,Other thoracic organs,0,1686156,0.0
XII,2013-2017,2015,Pune (Poona),Male,25-29,6,22,Other thoracic organs,0,1790878,0.0
XII,2013-2017,2015,Pune (Poona),Male,30-34,7,22,Other thoracic organs,0,1506026,0.0
XII,2013-2017,2015,Pune (Poona),Male,35-39,8,22,Other thoracic organs,2,1224909,0.1633
XII,2013-2017,2015,Pune (Poona),Male,40-44,9,22,Other thoracic organs,1,964181,0.1037
XII,2013-2017,2015,Pune (Poona),Male,45-49,10,22,Other thoracic organs,0,760050,0.0
XII,2013-2017,2015,Pune (Poona),Male,50-54,11,22,Other thoracic organs,1,641815,0.1558
XII,2013-2017,2015,Pune (Poona),Male,55-59,12,22,Other thoracic organs,0,536567,0.0
XII,2013-2017,2015,Pune (Poona),Male,60-64,13,22,Other thoracic organs,3,456396,0.6573
XII,2013-2017,2015,Pune (Poona),Male,65-69,14,22,Other thoracic organs,0,299347,0.0
XII,2013-2017,2015,Pune (Poona),Male,70-74,15,22,Other thoracic organs,1,197559,0.5062
XII,2013-2017,2015,Pune (Poona),Male,75-79,16,22,Other thoracic organs,0,237704,0.0
XII,2013-2017,2015,Pune (Poona),Male,80-84,17,22,Other thoracic organs,0,0,
XII,2013-2017,2015,Pune (Poona),Male,85+,18,22,Other thoracic organs,0,0,
XII,2013-2017,2015,Pune (Poona),Male,0-4,1,23,Bone,4,1197333,0.3341
XII,2013-2017,2015,Pune (Poona),Male,5-9,2,23,Bone,10,1112778,0.8987
XII,2013-2017,2015,Pune (Poona),Male,10-14,3,23,Bone,9,1031264,0.8727
XII,2013-2017,2015,Pune (Poona),Male,15-19,4,23,Bone,22,1142065,1.9263
XII,2013-2017,2015,Pune (Poona),Male,20-24,5,23,Bone,9,1686156,0.5338
XII,2013-2017,2015,Pune (Poona),Male,25-29,6,23,Bone,6,1790878,0.335
XII,2013-2017,2015,Pune (Poona),Male,30-34,7,23,Bone,11,1506026,0.7304
XII,2013-2017,2015,Pune (Poona),Male,35-39,8,23,Bone,7,1224909,0.5715
XII,2013-2017,2015,Pune (Poona),Male,40-44,9,23,Bone,9,964181,0.9334
XII,2013-2017,2015,Pune (Poona),Male,45-49,10,23,Bone,4,760050,0.5263
XII,2013-2017,2015,Pune (Poona),Male,50-54,11,23,Bone,4,641815,0.6232
XII,2013-2017,2015,Pune (Poona),Male,55-59,12,23,Bone,6,536567,1.1182
XII,2013-2017,2015,Pune (Poona),Male,60-64,13,23,Bone,6,456396,1.3146
XII,2013-2017,2015,Pune (Poona),Male,65-69,14,23,Bone,2,299347,0.6681
XII,2013-2017,2015,Pune (Poona),Male,70-74,15,23,Bone,2,197559,1.0124
XII,2013-2017,2015,Pune (Poona),Male,75-79,16,23,Bone,2,237704,0.8414
XII,2013-2017,2015,Pune (Poona),Male,80-84,17,23,Bone,0,0,
XII,2013-2017,2015,Pune (Poona),Male,85+,18,23,Bone,3,0,
XII,2013-2017,2015,Pune (Poona),Male,0-4,1,24,Melanoma of skin,0,1197333,0.0
XII,2013-2017,2015,Pune (Poona),Male,5-9,2,24,Melanoma of skin,0,1112778,0.0
XII,2013-2017,2015,Pune (Poona),Male,10-14,3,24,Melanoma of skin,0,1031264,0.0
XII,2013-2017,2015,Pune (Poona),Male,15-19,4,24,Melanoma of skin,0,1142065,0.0
XII,2013-2017,2015,Pune (Poona),Male,20-24,5,24,Melanoma of skin,1,1686156,0.0593
XII,2013-2017,2015,Pune (Poona),Male,25-29,6,24,Melanoma of skin,2,1790878,0.1117
XII,2013-2017,2015,Pune (Poona),Male,30-34,7,24,Melanoma of skin,0,1506026,0.0
XII,2013-2017,2015,Pune (Poona),Male,35-39,8,24,Melanoma of skin,2,1224909,0.1633
XII,2013-2017,2015,Pune (Poona),Male,40-44,9,24,Melanoma of skin,0,964181,0.0
XII,2013-2017,2015,Pune (Poona),Male,45-49,10,24,Melanoma of skin,3,760050,0.3947
XII,2013-2017,2015,Pune (Poona),Male,50-54,11,24,Melanoma of skin,3,641815,0.4674
XII,2013-2017,2015,Pune (Poona),Male,55-59,12,24,Melanoma of skin,6,536567,1.1182
XII,2013-2017,2015,Pune (Poona),Male,60-64,13,24,Melanoma of skin,8,456396,1.7529
XII,2013-2017,2015,Pune (Poona),Male,65-69,14,24,Melanoma of skin,4,299347,1.3362
XII,2013-2017,2015,Pune (Poona),Male,70-74,15,24,Melanoma of skin,3,197559,1.5185
XII,2013-2017,2015,Pune (Poona),Male,75-79,16,24,Melanoma of skin,5,237704,2.1035
XII,2013-2017,2015,Pune (Poona),Male,80-84,17,24,Melanoma of skin,6,0,
XII,2013-2017,2015,Pune (Poona),Male,85+,18,24,Melanoma of skin,0,0,
XII,2013-2017,2015,Pune (Poona),Male,0-4,1,25,Other skin,0,1197333,0.0
XII,2013-2017,2015,Pune (Poona),Male,5-9,2,25,Other skin,0,1112778,0.0
XII,2013-2017,2015,Pune (Poona),Male,10-14,3,25,Other skin,1,1031264,0.097
XII,2013-2017,2015,Pune (Poona),Male,15-19,4,25,Other skin,0,1142065,0.0
XII,2013-2017,2015,Pune (Poona),Male,20-24,5,25,Other skin,0,1686156,0.0
XII,2013-2017,2015,Pune (Poona),Male,25-29,6,25,Other skin,2,1790878,0.1117
XII,2013-2017,2015,Pune (Poona),Male,30-34,7,25,Other skin,1,1506026,0.0664
XII,2013-2017,2015,Pune (Poona),Male,35-39,8,25,Other skin,1,1224909,0.0816
XII,2013-2017,2015,Pune (Poona),Male,40-44,9,25,Other skin,2,964181,0.2074
XII,2013-2017,2015,Pune (Poona),Male,45-49,10,25,Other skin,8,760050,1.0526
XII,2013-2017,2015,Pune (Poona),Male,50-54,11,25,Other skin,8,641815,1.2465
XII,2013-2017,2015,Pune (Poona),Male,55-59,12,25,Other skin,10,536567,1.8637
XII,2013-2017,2015,Pune (Poona),Male,60-64,13,25,Other skin,8,456396,1.7529
XII,2013-2017,2015,Pune (Poona),Male,65-69,14,25,Other skin,11,299347,3.6747
XII,2013-2017,2015,Pune (Poona),Male,70-74,15,25,Other skin,5,197559,2.5309
XII,2013-2017,2015,Pune (Poona),Male,75-79,16,25,Other skin,5,237704,2.1035
XII,2013-2017,2015,Pune (Poona),Male,80-84,17,25,Other skin,3,0,
XII,2013-2017,2015,Pune (Poona),Male,85+,18,25,Other skin,8,0,
XII,2013-2017,2015,Pune (Poona),Male,0-4,1,26,Mesothelioma,0,1197333,0.0
XII,2013-2017,2015,Pune (Poona),Male,5-9,2,26,Mesothelioma,0,1112778,0.0
XII,2013-2017,2015,Pune (Poona),Male,10-14,3,26,Mesothelioma,0,1031264,0.0
XII,2013-2017,2015,Pune (Poona),Male,15-19,4,26,Mesothelioma,0,1142065,0.0
XII,2013-2017,2015,Pune (Poona),Male,20-24,5,26,Mesothelioma,0,1686156,0.0
XII,2013-2017,2015,Pune (Poona),Male,25-29,6,26,Mesothelioma,0,1790878,0.0
XII,2013-2017,2015,Pune (Poona),Male,30-34,7,26,Mesothelioma,0,1506026,0.0
XII,2013-2017,2015,Pune (Poona),Male,35-39,8,26,Mesothelioma,0,1224909,0.0
XII,2013-2017,2015,Pune (Poona),Male,40-44,9,26,Mesothelioma,1,964181,0.1037
XII,2013-2017,2015,Pune (Poona),Male,45-49,10,26,Mesothelioma,0,760050,0.0
XII,2013-2017,2015,Pune (Poona),Male,50-54,11,26,Mesothelioma,1,641815,0.1558
XII,2013-2017,2015,Pune (Poona),Male,55-59,12,26,Mesothelioma,0,536567,0.0
XII,2013-2017,2015,Pune (Poona),Male,60-64,13,26,Mesothelioma,2,456396,0.4382
XII,2013-2017,2015,Pune (Poona),Male,65-69,14,26,Mesothelioma,1,299347,0.3341
XII,2013-2017,2015,Pune (Poona),Male,70-74,15,26,Mesothelioma,1,197559,0.5062
XII,2013-2017,2015,Pune (Poona),Male,75-79,16,26,Mesothelioma,0,237704,0.0
XII,2013-2017,2015,Pune (Poona),Male,80-84,17,26,Mesothelioma,0,0,
XII,2013-2017,2015,Pune (Poona),Male,85+,18,26,Mesothelioma,0,0,
XII,2013-2017,2015,Pune (Poona),Male,0-4,1,27,Kaposi sarcoma,0,1197333,0.0
XII,2013-2017,2015,Pune (Poona),Male,5-9,2,27,Kaposi sarcoma,0,1112778,0.0
XII,2013-2017,2015,Pune (Poona),Male,10-14,3,27,Kaposi sarcoma,0,1031264,0.0
XII,2013-2017,2015,Pune (Poona),Male,15-19,4,27,Kaposi sarcoma,0,1142065,0.0
XII,2013-2017,2015,Pune (Poona),Male,20-24,5,27,Kaposi sarcoma,0,1686156,0.0
XII,2013-2017,2015,Pune (Poona),Male,25-29,6,27,Kaposi sarcoma,0,1790878,0.0
XII,2013-2017,2015,Pune (Poona),Male,30-34,7,27,Kaposi sarcoma,0,1506026,0.0
XII,2013-2017,2015,Pune (Poona),Male,35-39,8,27,Kaposi sarcoma,0,1224909,0.0
XII,2013-2017,2015,Pune (Poona),Male,40-44,9,27,Kaposi sarcoma,0,964181,0.0
XII,2013-2017,2015,Pune (Poona),Male,45-49,10,27,Kaposi sarcoma,0,760050,0.0
XII,2013-2017,2015,Pune (Poona),Male,50-54,11,27,Kaposi sarcoma,0,641815,0.0
XII,2013-2017,2015,Pune (Poona),Male,55-59,12,27,Kaposi sarcoma,0,536567,0.0
XII,2013-2017,2015,Pune (Poona),Male,60-64,13,27,Kaposi sarcoma,0,456396,0.0
XII,2013-2017,2015,Pune (Poona),Male,65-69,14,27,Kaposi sarcoma,0,299347,0.0
XII,2013-2017,2015,Pune (Poona),Male,70-74,15,27,Kaposi sarcoma,0,197559,0.0
XII,2013-2017,2015,Pune (Poona),Male,75-79,16,27,Kaposi sarcoma,0,237704,0.0
XII,2013-2017,2015,Pune (Poona),Male,80-84,17,27,Kaposi sarcoma,0,0,
XII,2013-2017,2015,Pune (Poona),Male,85+,18,27,Kaposi sarcoma,0,0,
XII,2013-2017,2015,Pune (Poona),Male,0-4,1,28,Connective and soft tissue,5,1197333,0.4176
XII,2013-2017,2015,Pune (Poona),Male,5-9,2,28,Connective and soft tissue,1,1112778,0.0899
XII,2013-2017,2015,Pune (Poona),Male,10-14,3,28,Connective and soft tissue,3,1031264,0.2909
XII,2013-2017,2015,Pune (Poona),Male,15-19,4,28,Connective and soft tissue,4,1142065,0.3502
XII,2013-2017,2015,Pune (Poona),Male,20-24,5,28,Connective and soft tissue,4,1686156,0.2372
XII,2013-2017,2015,Pune (Poona),Male,25-29,6,28,Connective and soft tissue,6,1790878,0.335
XII,2013-2017,2015,Pune (Poona),Male,30-34,7,28,Connective and soft tissue,8,1506026,0.5312
XII,2013-2017,2015,Pune (Poona),Male,35-39,8,28,Connective and soft tissue,6,1224909,0.4898
XII,2013-2017,2015,Pune (Poona),Male,40-44,9,28,Connective and soft tissue,8,964181,0.8297
XII,2013-2017,2015,Pune (Poona),Male,45-49,10,28,Connective and soft tissue,11,760050,1.4473
XII,2013-2017,2015,Pune (Poona),Male,50-54,11,28,Connective and soft tissue,9,641815,1.4023
XII,2013-2017,2015,Pune (Poona),Male,55-59,12,28,Connective and soft tissue,8,536567,1.491
XII,2013-2017,2015,Pune (Poona),Male,60-64,13,28,Connective and soft tissue,14,456396,3.0675
XII,2013-2017,2015,Pune (Poona),Male,65-69,14,28,Connective and soft tissue,18,299347,6.0131
XII,2013-2017,2015,Pune (Poona),Male,70-74,15,28,Connective and soft tissue,14,197559,7.0865
XII,2013-2017,2015,Pune (Poona),Male,75-79,16,28,Connective and soft tissue,6,237704,2.5241
XII,2013-2017,2015,Pune (Poona),Male,80-84,17,28,Connective and soft tissue,6,0,
XII,2013-2017,2015,Pune (Poona),Male,85+,18,28,Connective and soft tissue,4,0,
XII,2013-2017,2015,Pune (Poona),Male,0-4,1,29,Breast,0,1197333,0.0
XII,2013-2017,2015,Pune (Poona),Male,5-9,2,29,Breast,0,1112778,0.0
XII,2013-2017,2015,Pune (Poona),Male,10-14,3,29,Breast,0,1031264,0.0
XII,2013-2017,2015,Pune (Poona),Male,15-19,4,29,Breast,0,1142065,0.0
XII,2013-2017,2015,Pune (Poona),Male,20-24,5,29,Breast,0,1686156,0.0
XII,2013-2017,2015,Pune (Poona),Male,25-29,6,29,Breast,0,1790878,0.0
XII,2013-2017,2015,Pune (Poona),Male,30-34,7,29,Breast,5,1506026,0.332
XII,2013-2017,2015,Pune (Poona),Male,35-39,8,29,Breast,4,1224909,0.3266
XII,2013-2017,2015,Pune (Poona),Male,40-44,9,29,Breast,12,964181,1.2446
XII,2013-2017,2015,Pune (Poona),Male,45-49,10,29,Breast,8,760050,1.0526
XII,2013-2017,2015,Pune (Poona),Male,50-54,11,29,Breast,22,641815,3.4278
XII,2013-2017,2015,Pune (Poona),Male,55-59,12,29,Breast,21,536567,3.9138
XII,2013-2017,2015,Pune (Poona),Male,60-64,13,29,Breast,23,456396,5.0395
XII,2013-2017,2015,Pune (Poona),Male,65-69,14,29,Breast,13,299347,4.3428
XII,2013-2017,2015,Pune (Poona),Male,70-74,15,29,Breast,11,197559,5.568
XII,2013-2017,2015,Pune (Poona),Male,75-79,16,29,Breast,6,237704,2.5241
XII,2013-2017,2015,Pune (Poona),Male,80-84,17,29,Breast,7,0,
XII,2013-2017,2015,Pune (Poona),Male,85+,18,29,Breast,5,0,
XII,2013-2017,2015,Pune (Poona),Male,0-4,1,30,Vulva,0,1197333,0.0
XII,2013-2017,2015,Pune (Poona),Male,5-9,2,30,Vulva,0,1112778,0.0
XII,2013-2017,2015,Pune (Poona),Male,10-14,3,30,Vulva,0,1031264,0.0
XII,2013-2017,2015,Pune (Poona),Male,15-19,4,30,Vulva,0,1142065,0.0
XII,2013-2017,2015,Pune (Poona),Male,20-24,5,30,Vulva,0,1686156,0.0
XII,2013-2017,2015,Pune (Poona),Male,25-29,6,30,Vulva,0,1790878,0.0
XII,2013-2017,2015,Pune (Poona),Male,30-34,7,30,Vulva,0,1506026,0.0
XII,2013-2017,2015,Pune (Poona),Male,35-39,8,30,Vulva,0,1224909,0.0
XII,2013-2017,2015,Pune (Poona),Male,40-44,9,30,Vulva,0,964181,0.0
XII,2013-2017,2015,Pune (Poona),Male,45-49,10,30,Vulva,0,760050,0.0
XII,2013-2017,2015,Pune (Poona),Male,50-54,11,30,Vulva,0,641815,0.0
XII,2013-2017,2015,Pune (Poona),Male,55-59,12,30,Vulva,0,536567,0.0
XII,2013-2017,2015,Pune (Poona),Male,60-64,13,30,Vulva,0,456396,0.0
XII,2013-2017,2015,Pune (Poona),Male,65-69,14,30,Vulva,0,299347,0.0
XII,2013-2017,2015,Pune (Poona),Male,70-74,15,30,Vulva,0,197559,0.0
XII,2013-2017,2015,Pune (Poona),Male,75-79,16,30,Vulva,0,237704,0.0
XII,2013-2017,2015,Pune (Poona),Male,80-84,17,30,Vulva,0,0,
XII,2013-2017,2015,Pune (Poona),Male,85+,18,30,Vulva,0,0,
XII,2013-2017,2015,Pune (Poona),Male,0-4,1,31,Vagina,0,1197333,0.0
XII,2013-2017,2015,Pune (Poona),Male,5-9,2,31,Vagina,0,1112778,0.0
XII,2013-2017,2015,Pune (Poona),Male,10-14,3,31,Vagina,0,1031264,0.0
XII,2013-2017,2015,Pune (Poona),Male,15-19,4,31,Vagina,0,1142065,0.0
XII,2013-2017,2015,Pune (Poona),Male,20-24,5,31,Vagina,0,1686156,0.0
XII,2013-2017,2015,Pune (Poona),Male,25-29,6,31,Vagina,0,1790878,0.0
XII,2013-2017,2015,Pune (Poona),Male,30-34,7,31,Vagina,0,1506026,0.0
XII,2013-2017,2015,Pune (Poona),Male,35-39,8,31,Vagina,0,1224909,0.0
XII,2013-2017,2015,Pune (Poona),Male,40-44,9,31,Vagina,0,964181,0.0
XII,2013-2017,2015,Pune (Poona),Male,45-49,10,31,Vagina,0,760050,0.0
XII,2013-2017,2015,Pune (Poona),Male,50-54,11,31,Vagina,0,641815,0.0
XII,2013-2017,2015,Pune (Poona),Male,55-59,12,31,Vagina,0,536567,0.0
XII,2013-2017,2015,Pune (Poona),Male,60-64,13,31,Vagina,0,456396,0.0
XII,2013-2017,2015,Pune (Poona),Male,65-69,14,31,Vagina,0,299347,0.0
XII,2013-2017,2015,Pune (Poona),Male,70-74,15,31,Vagina,0,197559,0.0
XII,2013-2017,2015,Pune (Poona),Male,75-79,16,31,Vagina,0,237704,0.0
XII,2013-2017,2015,Pune (Poona),Male,80-84,17,31,Vagina,0,0,
XII,2013-2017,2015,Pune (Poona),Male,85+,18,31,Vagina,0,0,
XII,2013-2017,2015,Pune (Poona),Male,0-4,1,32,Cervix uteri,0,1197333,0.0
XII,2013-2017,2015,Pune (Poona),Male,5-9,2,32,Cervix uteri,0,1112778,0.0
XII,2013-2017,2015,Pune (Poona),Male,10-14,3,32,Cervix uteri,0,1031264,0.0
XII,2013-2017,2015,Pune (Poona),Male,15-19,4,32,Cervix uteri,0,1142065,0.0
XII,2013-2017,2015,Pune (Poona),Male,20-24,5,32,Cervix uteri,0,1686156,0.0
XII,2013-2017,2015,Pune (Poona),Male,25-29,6,32,Cervix uteri,0,1790878,0.0
XII,2013-2017,2015,Pune (Poona),Male,30-34,7,32,Cervix uteri,0,1506026,0.0
XII,2013-2017,2015,Pune (Poona),Male,35-39,8,32,Cervix uteri,0,1224909,0.0
XII,2013-2017,2015,Pune (Poona),Male,40-44,9,32,Cervix uteri,0,964181,0.0
XII,2013-2017,2015,Pune (Poona),Male,45-49,10,32,Cervix uteri,0,760050,0.0
XII,2013-2017,2015,Pune (Poona),Male,50-54,11,32,Cervix uteri,0,641815,0.0
XII,2013-2017,2015,Pune (Poona),Male,55-59,12,32,Cervix uteri,0,536567,0.0
XII,2013-2017,2015,Pune (Poona),Male,60-64,13,32,Cervix uteri,0,456396,0.0
XII,2013-2017,2015,Pune (Poona),Male,65-69,14,32,Cervix uteri,0,299347,0.0
XII,2013-2017,2015,Pune (Poona),Male,70-74,15,32,Cervix uteri,0,197559,0.0
XII,2013-2017,2015,Pune (Poona),Male,75-79,16,32,Cervix uteri,0,237704,0.0
XII,2013-2017,2015,Pune (Poona),Male,80-84,17,32,Cervix uteri,0,0,
XII,2013-2017,2015,Pune (Poona),Male,85+,18,32,Cervix uteri,0,0,
XII,2013-2017,2015,Pune (Poona),Male,0-4,1,33,Corpus uteri,0,1197333,0.0
XII,2013-2017,2015,Pune (Poona),Male,5-9,2,33,Corpus uteri,0,1112778,0.0
XII,2013-2017,2015,Pune (Poona),Male,10-14,3,33,Corpus uteri,0,1031264,0.0
